Violation location,unique county,street name,Intersecting Street,Violation Precinct,key
83,BROOKLYN,PUTMAN,,83,13200
83,BROOKLYN,GATES AVE,MYRTLE AVE,83,13201
88,BROOKLYN,N/W/C PRINCE ST,MYRTLE AVE,88,13202
104,QUEENS,FAIRVIEW AVE,PUTNAM AVE,104,13203
34,MANHATTAN,W 209 ST,,34,13204
1,MANHATTAN,MURRAY ST,,1,13205
84,BROOKLYN,DOCK ST,,84,13206
84,BROOKLYN,BERDECT ST,,84,13207
94,BROOKLYN,N/B N/E N 87 S,KENT AVE,94,13208
94,BROOKLYN,BERRY ST,I/O N 7TH ST,94,13209
94,BROOKLYN,S/E ON MONITOR S,ENGERT AVE,94,13210
94,BROOKLYN,R/O 520 UNION AVE,,94,13211
94,BROOKLYN,E/S LORIMER ST,NORTH BAYARD ST,94,13212
94,BROOKLYN,E/S LORIMER,N/O BAYARD,94,13213
94,BROOKLYN,EAGLE,MANHATTAN,94,13214
61,BROOKLYN,E 16,,61,13215
72,BROOKLYN,CONEY ISLAND AVE,,72,13216
72,BROOKLYN,PROSPECT PARK S W,,72,13217
72,BROOKLYN,TERRACE PLACE,,72,13218
47,BRONX,WEBSTER AVE,E 235 ST,47,13219
47,BRONX,E 219 ST,,47,13220
47,BRONX,BX BLVD,,47,13221
47,BRONX,TIEMANN AVE,,47,13222
49,BRONX,WHITE PLS RD,RHIHELANDER,49,13223
47,BRONX,EAST 225 ST,,47,13224
47,BRONX,BARNES AVES,PENFIELD ST,47,13225
47,BRONX,CRANFORD AVE,,47,13226
47,BRONX,CARPENTER,E 226,47,13227
52,BRONX,VALENTINE AV,,52,13228
52,BRONX,DECATOR AVE,,52,13229
90,BROOKLYN,RUTLEDGE ST,,90,13230
75,BROOKLYN,MCKINLEY,,75,13231
77,BROOKLYN,NY AVE,LINCOLN PL,77,13232
77,BROOKLYN,ROGERS AVE,,77,13233
114,QUEENS,RIKERS ISLAND WEST P,,114,13234
73,BROOKLYN,MCDOUGAL,,73,13235
84,BROOKLYN,BOND ST,SIDE OF ADDRESS,84,13236
94,BROOKLYN,N 11,WHYTING,94,13237
94,BROOKLYN,C /O N 7,BWAY ST,94,13238
74,BRONX,EAGLE ST,,74,13239
1,MANHATTAN,STATE ST,BRIDGE ST,1,13240
1,MANHATTAN,BATTERY PL,WEST ST,1,13241
1,MANHATTAN,STATE ST,BATTERY PL,1,13242
50,BRONX,SEDGWIVCK AVE,,50,13243
17,MANHATTAN,E 50 ST,,17,13244
34,MANHATTAN,W 191 ST,,34,13245
26,MANHATTAN,MORNINGSIDE AVE,W 49 ST,26,13246
26,MANHATTAN,N/W W 133 ST,ST NICHOLAS AVE,26,13247
1,MANHATTAN,S/S WALKER ST,6TH AVE,1,13248
122,STATEN ISLAND,NARROWS RD,,122,13249
122,STATEN ISLAND,MASON AVE,,122,13250
120,STATEN ISLAND,LAFAYETTE AVE,,120,13251
94,BROOKLYN,BERRY ST,N 7TH ST,94,13252
94,BROOKLYN,KINGSLAND AV,,94,13253
94,BROOKLYN,N 6 ST,,94,13254
94,BROOKLYN,N 12 ST,,94,13255
94,BROOKLYN,RICHARDSON ST,,94,13256
72,BROOKLYN,VANDERBILT ST,,72,13257
72,BROOKLYN,231 ST,,72,13258
72,BROOKLYN,3 AVED,,72,13259
61,BROOKLYN,EOMMONS AVE,,61,13260
76,BROOKLYN,N/E COLUMBIA ST,BUSH ST,76,13261
49,BRONX,SEYMOUR,ALLERTON,49,13262
52,BRONX,S/E/ ANDREWS AVE,W FORDHAM RD,52,13263
49,BRONX,BARDES AV,MORRIS PARK AV,49,13264
49,BRONX,TEN BROECK AVE,PELHAM PKWY N,49,13265
43,BRONX,S/W/ MORRISON AVE,S/O WEST,43,13266
47,BRONX,WHITE PLNS RD,,47,13267
52,BRONX,201ST ST,,52,13268
52,BRONX,W 170 ST,DUINGA AVE,52,13269
32,MANHATTAN,W 129 ST,,32,13270
32,MANHATTAN,W 138,,32,13271
23,MANHATTAN,N/E E 10 ST,,23,13272
94,BROOKLYN,KENT ST,MC GUINNESS BLVD,94,13273
83,BROOKLYN,E STOCKHOLM ST,,83,13274
75,BROOKLYN,LINWOOD AVE,,75,13275
75,BROOKLYN,NICHOLS AV,,75,13276
75,BROOKLYN,BARLEY ST,,75,13277
75,BROOKLYN,SEAVIEW,,75,13278
75,BROOKLYN,WYONA ST,RIVERDALE AVE,75,13279
75,BROOKLYN,GRANT AV,,75,13280
75,BROOKLYN,95 ST,,75,13281
66,BROOKLYN,TURNER PL,,66,13282
33,OTHER,FORT WASHINGTON AVE,,33,13283
41,BRONX,MANIDA,,41,13284
41,BRONX,E 161 ST,,41,13285
41,BRONX,HALL PL,,41,13286
24,MANHATTAN,N/S W 88 ST,AMSTERDAM AVE,24,13287
26,MANHATTAN,W 123 ST,,26,13288
19,MANHATTAN,"EAST LOOP,RD,RI,",NY 10044,19,13289
94,BROOKLYN,GUERSNEY ST,,94,13290
94,BROOKLYN,N 8 ST,ROEBLING ST,94,13291
94,BROOKLYN,CLAY AVE,,94,13292
83,BROOKLYN,KNICKERBOKER AVE,,83,13293
14,MANHATTAN,I/O W 39 ST,8 AVE,14,13294
14,MANHATTAN,TIMES SQUARE,,14,13295
44,BRONX,E 168 ST,SHERIDAN,44,13296
45,BRONX,ASCH LOOP,,45,13297
45,BRONX,ST RAYMOND AVE,PARKER ST,45,13298
48,BRONX,MARMION AVE,,48,13299
48,BRONX,N/E HUGHES AVE,E 187 ST,48,13300
43,BRONX,HOWE AV,,43,13301
43,BRONX,BANTON,,43,13302
46,BRONX,LORING PLACE SOU,,46,13303
49,BRONX,BX PARK EAST,,49,13304
49,BRONX,MORRIS AVE,,49,13305
49,BRONX,RHINELANDER,,49,13306
49,BRONX,ASTOR,,49,13307
41,BRONX,OAK POINT,,41,13308
42,BRONX,WEST FARM RD,,42,13309
42,BRONX,EAST 163RD,,42,13310
42,BRONX,S/W E 169 ST,3RD AVE,42,13311
43,BRONX,S/O 1251 ROSDALE AVE,,43,13312
46,BRONX,TOPPING,,46,13313
42,BRONX,GOUVERNEUR PLACE,,42,13314
79,BROOKLYN,MANROE ST,,79,13315
70,BROOKLYN,E 21,FARRAGUT,70,13316
70,BROOKLYN,STATFORD ST,ALBERMARLE RD,70,13317
13,OTHER,E 23RD ST,,13,13318
17,MANHATTAN,E 55 ST,,17,13319
48,BRONX,,,48,13320
52,BRONX,PARKVIEW,,52,13321
32,MANHATTAN,GRAND AVE,,32,13322
40,BRONX,EAST 156 ST,,40,13323
42,BRONX,E 149 ST UNION,,42,13324
66,BROOKLYN,S/E 51 ST,15 AVE,66,13325
66,BROOKLYN,N/W 53 ST,FT HAMILTON PKWY,66,13326
66,BROOKLYN,W/O 14 AVE,37 ST,66,13327
30,MANHATTAN,W 158 ST,RIVERSIDE PARK,30,13328
70,BROOKLYN,EAST 83RD ST,,70,13329
75,BROOKLYN,JAMAICA AVE,LINWOOD ST,75,13330
70,BROOKLYN,35,,70,13331
76,BROOKLYN,14 ST,,76,13332
6,MANHATTAN,W 14 ST,,6,13333
49,BRONX,N/E MORRIS PARK,VICTOR ST,49,13334
72,BROOKLYN,42,,72,13335
110,QUEENS,FLUSHING MEADOW PARK,PASSARELLE,110,13336
44,BRONX,MT EDEN AVE,,44,13337
26,MANHATTAN,TIEMNANN PL,,26,13338
103,QUEENS,PARSONS B LVD,,103,13339
71,BROOKLYN,ROGERS BLVD,,71,13340
108,QUEENS,OMSON AVE,,108,13341
108,QUEENS,47 AVE,38 ST,108,13342
108,QUEENS,34 ST,,108,13343
108,QUEENS,S/O 31ST,W/O 41 AVE,108,13344
33,OTHER,W 169,EDGECOMBE AV,33,13345
33,OTHER,W 169,AMSTERDAM,33,13346
35,OTHER,BROADWAY,,35,13347
33,OTHER,EDGWCOMBE AVE,,33,13348
48,BRONX,CAMBRELING AVE,,48,13349
48,BRONX,HONEY WELL AVE,,48,13350
48,BRONX,E 180 ST,BOSTON RD,48,13351
48,BRONX,E/S MOHEGAN,S/S HORNADAY,48,13352
34,MANHATTAN,ISUM ST,,34,13353
88,BROOKLYN,W/S ASHLAND PL,S/S MYRTLE AV,88,13354
84,BROOKLYN,GALLATIN PL,,84,13355
83,BROOKLYN,IRVING ST,,83,13356
90,BROOKLYN,VANDAM ST,,90,13357
108,QUEENS,S/O 47 AVE,W/O VAN DAM,108,13358
108,QUEENS,S/O 30 PL,W/O 47 AVE,108,13359
19,MANHATTAN,EAST 92 ST,,19,13360
47,BRONX,219 ST,,47,13361
43,BRONX,ROSEDALE AV,,43,13362
43,BRONX,BRONX RIVER AV,,43,13363
34,MANHATTAN,BROADAWY AVE,,34,13364
34,MANHATTAN,SAIT NICHOLAS AVE,,34,13365
1,MANHATTAN,WARREN ST,WEST ST,1,13366
1,MANHATTAN,RIVER TERRACE,WARREN,1,13367
1,MANHATTAN,NOR END AVE,MURRAY,1,13368
42,BRONX,E 162 ST,,42,13369
42,BRONX,BROOK AVE,,42,13370
42,BRONX,CREVONA PK E,,42,13371
42,BRONX,HOME ST,SIMPSON ST,42,13372
44,BRONX,MACOMBS DR,,44,13373
1,MANHATTAN,W/S GOLD ST,N/O JOHN  ST,1,13374
44,BRONX,E 172,SHERIDAN AVE,44,13375
44,BRONX,W 169 ST,,44,13376
44,BRONX,GRAND COCOURSE,,44,13377
72,BROOKLYN,39RD ST,,72,13378
68,BROOKLYN,SHORE RD,BAY RIDGE AVE,68,13379
61,BROOKLYN,BERRITSEN AVE,,61,13380
1,MANHATTAN,S/S DOVER ST,W/O WATER ST,1,13381
5,MANHATTAN,ST JAMES PL,,5,13382
34,MANHATTAN,W 219 ST,,34,13383
109,QUEENS,CNUU UJ 5TIURT,,109,13384
109,QUEENS,45 AVE,ROBINSON ST,109,13385
44,BRONX,WALTON AVE,MARCY PL,44,13386
50,BRONX,N/E MOSHOLU AVE,POST RD,50,13387
50,BRONX,W 231 ST,,50,13388
50,BRONX,ARLINGTON,,50,13389
50,BRONX,W 259 ST,,50,13390
1,MANHATTAN,NASSAU,,1,13391
1,MANHATTAN,WEST ST,,1,13392
68,BROOKLYN,BAYRIDGE PKWY,SHORE RD,68,13393
68,BROOKLYN,N/E RIDGE BLVD,77 ST,68,13394
68,BROOKLYN,S/E BAYRIDGE PKW,3 AVE,68,13395
68,BROOKLYN,I/O SHORE RD,97 ST,68,13396
68,BROOKLYN,NE 4 AVE,77 ST,68,13397
68,BROOKLYN,BLOSS TERR,,68,13398
68,BROOKLYN,MARINE AVE,,68,13399
84,BROOKLYN,S/S ST MARY ST,,84,13400
34,MANHATTAN,N/S DTYCKMAN ST,E/O POST AVE,34,13401
34,MANHATTAN,W 188 ST,,34,13402
109,QUEENS,135 ST,,109,13403
109,QUEENS,S/S 60 AVE,W/O 136 ST,109,13404
109,QUEENS,POPPENHUSEN,,109,13405
109,QUEENS,ELDER AVE,MAIN ST,109,13406
44,BRONX,E CLARK PL,,44,13407
44,BRONX,HAWKSTONE ST,,44,13408
44,BRONX,TOPPINGS,,44,13409
40,BRONX,E 155 ST,ELTON AVE,40,13410
52,BRONX,DEVOE TERRACE,WEBB AVE,52,13411
49,BRONX,DELANCEY PL,,49,13412
40,BRONX,E 19 ST,,40,13413
76,BROOKLYN,WOODRUFF AVE,,76,13414
70,BROOKLYN,CONEY ISALND AVE,,70,13415
94,BROOKLYN,E/S MORGAN AVE,N/O METROPOLITAN AVE,94,13416
90,BROOKLYN,MARCY AV,,90,13417
72,BROOKLYN,E/S 2ND AV,S/O 60TH ST,72,13418
105,QUEENS,S/E 150 ST,20 AVE,105,13419
109,QUEENS,CORPOAL KENNEDY ST,,109,13420
47,BRONX,FURMAN AVE,E 236 ST,47,13421
76,BROOKLYN,S/S 3RD PL,E/O CLINTON ST,76,13422
94,BROOKLYN,E/S HUMBOLDT ST,S/O NORMAN AVE,94,13423
1,MANHATTAN,N/S VESEY ST,W/O BROADWAY,1,13424
30,MANHATTAN,EDGECOMB AVE,,30,13425
30,MANHATTAN,CORNER HAMILTON PL,W 142 STREET,30,13426
30,MANHATTAN,WEST 154 ST,,30,13427
30,MANHATTAN,SAINT NICHOLAS,,30,13428
30,MANHATTAN,148 ST BROADWAY,,30,13429
30,MANHATTAN,N/W 143 ST,,30,13430
30,MANHATTAN,N/E F W 150 ST,AMSTERDAM,30,13431
109,QUEENS,UNION ST,ROOSEVELT AVE,109,13432
114,QUEENS,STEINWAY,20 AVE,114,13433
117,OTHER,33 ROAD,,117,13434
40,BRONX,N/S E 146 ST,E/O EXTERIOR,40,13435
40,BRONX,BROOKDALE,,40,13436
40,BRONX,ST. ANNS AVE,,40,13437
45,BRONX,MAYFLOWER AVE,`,45,13438
45,BRONX,DILL PLACE,,45,13439
45,BRONX,BAGLEY AVE,,45,13440
45,BRONX,E TREMONT,,45,13441
94,BROOKLYN,S/S GREENPOINT AVE,E/O JEWEL ST,94,13442
84,BROOKLYN,N/S SANDS ST,W/O PEARL ST,84,13443
114,QUEENS,N/W CO SHORE BLVD,21 AV,114,13444
114,QUEENS,N/E 37 ST,NORTHERN BLVD,114,13445
114,QUEENS,95 ST,,114,13446
110,QUEENS,LEFRAK CUTY,,110,13447
112,QUEENS,63RD DRIVE,,112,13448
112,QUEENS,GERALD PL,EAST OF YELLOWSTONE,112,13449
112,QUEENS,67 RD,,112,13450
112,QUEENS,63 DR,,112,13451
112,QUEENS,63 AVE,110TH ST,112,13452
112,QUEENS,62 ROAD,,112,13453
112,QUEENS,68 DRIVE,108 STREET,112,13454
112,QUEENS,62 DRIVE,,112,13455
44,BRONX,E 279,E 123 STREET,44,13456
44,BRONX,W 169,,44,13457
44,BRONX,E/S OF TELLER AVE,N/O E 164 ST,44,13458
84,BROOKLYN,ATLANTIC AV,,84,13459
84,BROOKLYN,3RD AV,,84,13460
60,BROOKLYN,E/S W 10 ST,W/O SURF AVE,60,13461
90,BROOKLYN,DRIGGS AV,S 5TH ST,90,13462
105,QUEENS,234 ST,,105,13463
108,QUEENS,FRANCIS LEWIS BLVD,,108,13464
105,QUEENS,HILLSIDE AVE,251 ST,105,13465
105,QUEENS,S/E 76 AVE,264 ST,105,13466
105,QUEENS,223 ST,LINDEN BLVD,105,13467
105,QUEENS,77 AVE,265 ST,105,13468
105,QUEENS,N/E MERRICK BLVD,242 ST,105,13469
105,QUEENS,N/W 242 ST,MERRICK BLVD,105,13470
106,QUEENS,222 ST,,106,13471
105,QUEENS,76 AV,266 ST,105,13472
105,QUEENS,N/E 213 ST,JAMAICA AVE,105,13473
105,QUEENS,UNION TN PKE,,105,13474
9,MANHATTAN,N/S E 6 ST,W/O AVENUE C,9,13475
7,MANHATTAN,E/S ATTORNEY ST,S/O STANTON ST,7,13476
7,MANHATTAN,WILLET ST,,7,13477
9,MANHATTAN,W/S SZOLD PL,N/OFF E 10 ST,9,13478
104,QUEENS,67 RD,,104,13479
104,QUEENS,RADISSON ST,,104,13480
114,QUEENS,10 ST,37 AVE,114,13481
114,QUEENS,S/W,,114,13482
73,BROOKLYN,MACDOUGAL,,73,13483
109,QUEENS,DAHLIA AVE,,109,13484
107,QUEENS,N/E 76 AVE,164TH ST,107,13485
107,QUEENS,FRANICS LEWIS BLVD,,107,13486
102,QUEENS,NE CORNER 81 ST,ATLANTIC AVE,102,13487
102,QUEENS,ROCKAWAY BLVD,79 ST,102,13488
102,QUEENS,104 ST,`,102,13489
102,QUEENS,82 ST,ALTNAITV AVE,102,13490
84,BROOKLYN,E/S ASHLAND,MYTLE AVE,84,13491
1,MANHATTAN,I/O 6 AVE,WATTS ST,1,13492
5,MANHATTAN,N/S WATER ST,W/O MARKET ST,5,13493
30,MANHATTAN,WEST 153 RD ST,,30,13494
30,MANHATTAN,OPPSITE 1,HAMILTON,30,13495
114,QUEENS,WELLING COURT,,114,13496
109,QUEENS,ELM AVE,,109,13497
84,BROOKLYN,N/S TILARY ST,W/O NAVY ST,84,13498
109,QUEENS,B OO MOUD,,109,13499
109,QUEENS,RIERSIDE DR,,109,13500
33,OTHER,N/S W 177 ST,W/O AUDUBON AVE,33,13501
33,OTHER,AMSTERDAM AVE,W 155 AVE,33,13502
67,BROOKLYN,LENOX RD,BROOKLYN AV,67,13503
102,QUEENS,S/S 88 AVE,E/O 90 ST,102,13504
102,QUEENS,123RD ST,,102,13505
102,QUEENS,N/S 93 AVE,WS 76 ST,102,13506
33,OTHER,N/S W 172,E/O WASHINGTON AVE,33,13507
34,MANHATTAN,HENSHAW,RIVERSIDE,34,13508
109,QUEENS,119 ST,,109,13509
109,QUEENS,LATIMER PL,,109,13510
109,QUEENS,BONDAY AVE,,109,13511
34,MANHATTAN,ARDEN,,34,13512
114,QUEENS,S/S 23 RD,E/O 42 ST,114,13513
114,QUEENS,18 ST,ASTORIA PARK S,114,13514
114,QUEENS,E/S/O 46,N/O 31 AVE,114,13515
30,MANHATTAN,ST.NICHOLAS AVE,,30,13516
20,MANHATTAN,FREEDAM PL,,20,13517
111,QUEENS,N/E 226 ST,169TH AVE,111,13518
111,QUEENS,CLOVERDALE,,111,13519
110,QUEENS,FLUSHING MEADOW AQUA,CORONA PARK,110,13520
114,QUEENS,UPPER HIGHLAND LOT,,114,13521
110,QUEENS,FLUSHING MEADOW CORO,MEADOW LAKE EAST,110,13522
109,QUEENS,FLUSHING MEADOW PARK,LOT G,109,13523
104,QUEENS,HIGHLAND PARKS,,104,13524
34,MANHATTAN,E/S ST NICHOLAS AVE,S/O W 192 ST,34,13525
34,MANHATTAN,WEST 207 STR,,34,13526
48,BRONX,SOUERN BLV,,48,13527
43,BRONX,RANDALL AVE,WHITE PL RD,43,13528
108,QUEENS,S OF 31 ST,W 47 AVE,108,13529
108,QUEENS,S OF 31 ST,W OF 47 AVE,108,13530
23,MANHATTAN,EAST 100,,23,13531
110,QUEENS,FLUSHING MEADOW CORO,BOATHOUSE LOT,110,13532
110,QUEENS,FMCP MEADOW LAKE EAS,TTRIAGIC PLG D,110,13533
104,QUEENS,NEWTOWN PLGD,92ND ST,104,13534
110,QUEENS,RMCP MEADOW LAKE,,110,13535
100,QUEENS,B 90 ST,SHORE FRONT PKWY,100,13536
100,QUEENS,B 97 ST SHOREFRONT P,ROCKAWAY BEACH,100,13537
109,QUEENS,FLUSHING MEADOW,,109,13538
76,BROOKLYN,W 135 ST,ST.NICHOLAS AV,76,13539
26,MANHATTAN,W 136 ST,ST.NICHOLAS AV,26,13540
84,BROOKLYN,PIERREPONT ST,,84,13541
120,STATEN ISLAND,FORT PL,,120,13542
6,MANHATTAN,N/S BLEECKER ST,FTW THOMPSON,6,13543
9,MANHATTAN,W/S TARAS SCHEVCHENK,S/S E 7TH ST,9,13544
104,QUEENS,E/S STARR ST,S/O METROPOLITAN AV,104,13545
108,QUEENS,W/OF 47 AVE,S/OF VANDAM,108,13546
108,QUEENS,37 ST,,108,13547
105,QUEENS,30 ST,,105,13548
45,BRONX,GUN HILL,EDISON AVE,45,13549
43,BRONX,TUMEUR,LACOMBE,43,13550
45,BRONX,ETA,,45,13551
108,QUEENS,S/S 46 AVE,E/O 5 ST,108,13552
50,BRONX,WCBB AVE,,50,13553
114,QUEENS,26 AVE,2 ST,114,13554
104,QUEENS,LANE,67 AVE,104,13555
76,BROOKLYN,NEISON ST,,76,13556
103,QUEENS,E/S WALAM ST,N/O SHORE AVE,103,13557
103,QUEENS,W/S BRISBIN ST,S/O 97 AVE,103,13558
103,QUEENS,W/S 178 ST,S/O 90 AVE,103,13559
103,QUEENS,W 195 ST,S/O 90 AVE,103,13560
103,QUEENS,W/S REMINGTON ST,S/O 101 AVE,103,13561
103,QUEENS,S/S 95 AVE,E/O CRESSKILL PL,103,13562
103,QUEENS,92 RD,,103,13563
103,QUEENS,N/S 90 AVE,W/O 139 ST,103,13564
103,QUEENS,139 ST,,103,13565
103,QUEENS,S/S 106 AVE,E/O PINEGROVE ST,103,13566
103,QUEENS,E/S 145 ST,S/O 88 AVE,103,13567
103,QUEENS,W/S 148 ST,S/O 95 AVE,103,13568
103,QUEENS,S/S 108 AVE,W/O 160 ST,103,13569
103,QUEENS,N/S TUSKEGEE AIMANWA,W/O 157 ST,103,13570
103,QUEENS,N/S 89 AVE,E/O 181 ST,103,13571
103,QUEENS,E/S WALAM ST,N/O LAKEWOOD AVE,103,13572
103,QUEENS,S/S TUSKEGEE AIRMANW,E/O REMINGTON ST,103,13573
103,QUEENS,S/S 90 AVE,W/O 170 ST,103,13574
103,QUEENS,E/S BRISBAN ST,N/O 102 AVE,103,13575
103,QUEENS,S/S SHORE AVE,E/O INWOOD ST,103,13576
103,QUEENS,W/S 184 ST,N/O 89 AVE,103,13577
103,QUEENS,153 ST,,103,13578
103,QUEENS,S/S ARCHER AVE,I/O PARSONS BLVD,103,13579
103,QUEENS,108 AVE,BRIGHTON BLVD,103,13580
103,QUEENS,W/B LIBERTY AVE,W/O GUY R BREWER BLV,103,13581
103,QUEENS,W/B LIBERTY AVE,E/O 160 ST,103,13582
103,QUEENS,N/B 160 ST,N/O LIBERTY AVE,103,13583
103,QUEENS,N/B 160 ST,S/O ARCHER AVE,103,13584
101,QUEENS,READS LANE,,101,13585
101,QUEENS,B 17 ST,SEAGIRT BLVD,101,13586
101,QUEENS,I/O FERNSIDE PL,BEACH CHANNEL AVE,101,13587
106,QUEENS,114,,106,13588
45,BRONX,CLARENCE AVE,,45,13589
45,BRONX,ERICSON PL,ZULETTE AVE,45,13590
45,BRONX,HUTCH RIVER PKWY,,45,13591
52,BRONX,E 193 ST,CRESTON,52,13592
47,BRONX,BOSTON ROD,,47,13593
45,BRONX,ROSEDALE AVE,,45,13594
52,BRONX,MOSHOLU PKWY,DECATUR AVE,52,13595
52,BRONX,KINGS COLLEGE PL,,52,13596
40,BRONX,WHITE PLAINS RD,,40,13597
113,QUEENS,157 ST,BAISLEY BLVD/ BAISLE,113,13598
68,BROOKLYN,67 ST,19TH AVE,68,13599
84,BROOKLYN,RW 1 18,,84,13600
78,BROOKLYN,LITCHFIELD VILLA LOT,PROSPECT PARK,78,13601
88,BROOKLYN,COMMODORE BARRY PK,E 601 PL,88,13602
68,BROOKLYN,FT HAMILTON REC CTR,E/O FT HAMILTON AVE,68,13603
71,BROOKLYN,MARCH JASONS PLAYGR,,71,13604
60,BROOKLYN,ASSER LEVY PARK,SEABREEZE AVE,60,13605
68,BROOKLYN,SHORE ROAD PK,95TH ST AND SHORE RO,68,13606
94,BROOKLYN,EDGE WATER FRONT,NORTH 5TH ST,94,13607
68,BROOKLYN,NARROWS BOTANICAL GA,SHORE RD,68,13608
68,BROOKLYN,SHORE ROAD PK SHORE,,68,13609
68,BROOKLYN,SHORE ROAD PARK,RIDGE BOULEVARD SHOR,68,13610
60,BROOKLYN,CONEY ISLAND BOARDWA,W 29TH ST,60,13611
60,BROOKLYN,CONEY ISLAND BOARDWA,WEST 32 ST,60,13612
84,BROOKLYN,BROOKLYN BRIDGE PK,PIER 2,84,13613
68,BROOKLYN,LIEF EITCSON PK,"67 ST,9 AV",68,13614
68,BROOKLYN,LIEF ERICSON PARK,"67 ST, 9 AV",68,13615
68,BROOKLYN,LEF ERICSON PARK,"67 ST, 9 AV",68,13616
68,BROOKLYN,SHORE RD,94TH ST,68,13617
68,BROOKLYN,SHORE RD,SHORE PROMENADE,68,13618
72,BROOKLYN,44 ST,7TH AVE,72,13619
68,BROOKLYN,SHORE ROAD,RIDGE BLVD,68,13620
123,STATEN ISLAND,ANDROVVETTE AVE,,123,13621
14,MANHATTAN,W 35 ST,,14,13622
32,MANHATTAN,REAR OF 2999 8 AVE,,32,13623
61,BROOKLYN,DOUGHTY ST,,61,13624
75,BROOKLYN,S/W BARBEY ST,I/O WORTHAM AVE,75,13625
84,BROOKLYN,CADMAN PLAZA,FREEPORT,84,13626
43,BRONX,HAVEMEYER,,43,13627
9,MANHATTAN,FDR DRIVE,,9,13628
101,QUEENS,AUGUSTINA AVE,,101,13629
5,MANHATTAN,,,5,13630
110,QUEENS,42ND AVE,,110,13631
50,BRONX,MARBLE HILL STATION,,50,13632
50,BRONX,WEST OF EDSALL,,50,13633
108,QUEENS,62ND ST,,108,13634
25,MANHATTAN,HELLSGATE CIRCLE,,25,13635
67,BROOKLYN,E 48 ST,,67,13636
40,BRONX,S/E PARK AVE,,40,13637
40,BRONX,E/S PARK AVE,S/O 146,40,13638
108,QUEENS,51 ST,,108,13639
25,MANHATTAN,127 ST,MADISON AVE,25,13640
84,BROOKLYN,METRO TECH CTR,,84,13641
102,QUEENS,126 ST,,102,13642
50,BRONX,ALLENS CHANDLER PK,VAN CORDLANDT PARK,50,13643
45,BRONX,PELHAM BAY PARK,,45,13644
84,BROOKLYN,BROOKLYN BRIDGE PARK,PIER TWO,84,13645
72,BROOKLYN,SUNSET PARK,NORTHERN 44TH ST,72,13646
18,MANHATTAN,E 28 ST,10 AVE,18,13647
5,MANHATTAN,MARKET ST,CHERRY ST,5,13648
50,BRONX,WEST 252 AND BWAY,VAN CORTLANDT PARK,50,13649
48,BRONX,QUARRY RD,EAST E 181 ST,48,13650
50,BRONX,HARRIS FIELD/GOLDEN,WEST 205TH ST,50,13651
104,QUEENS,HIGHLAND PARK,VERMONT PLACE AND HI,104,13652
109,QUEENS,COLLEGE PT,FIELD PARKING LOT,109,13653
60,BROOKLYN,W 29 ST,CONEY ISLAND BOARDW,60,13654
94,BROOKLYN,EDGEWATER FRONT,KENT AVE,94,13655
94,BROOKLYN,TRANSMITTER PARK,GREENPOINT AVE,94,13656
68,BROOKLYN,SHORE RD PARK,94TH ST AND SHORE RD,68,13657
43,BRONX,SOUNDVIEW PARK,LAFAYETTE AVE,43,13658
52,BRONX,HARRIS FIELD,BEDFORD BLVD,52,13659
45,BRONX,RODMAN S NECK,SHORE ROAD,45,13660
45,BRONX,SHORE/RODMAN S NECK,,45,13661
45,BRONX,RODMAN S NECK,1 SHORE ROAD,45,13662
45,BRONX,RODMAN S NECK,1 SHORE RD,45,13663
45,BRONX,SHORE ROAD,RODMAN S NECK LOT,45,13664
41,BRONX,BILL KELLY ST,RAINEY PARK LONGWOOD,41,13665
10,MANHATTAN,HUDSON RIVER PARK,W 43TH ST 12TH AVE,10,13666
10,MANHATTAN,HUDSON RIVER PARK,WEST 42ND 12TH AVE,10,13667
10,MANHATTAN,14 ST PARK,WEST 15TH 10TH AVE,10,13668
10,MANHATTAN,HRP HUDSON RIVER PAR,W 42TH 12TH AVE,10,13669
10,MANHATTAN,HUDSON RIVER PARK,W 46TH ST 12TH AVE,10,13670
6,MANHATTAN,W ST HRP,,6,13671
6,MANHATTAN,,,6,13672
102,QUEENS,82 AVE,,102,13673
90,BROOKLYN,S/O 122 ROOP AVENU,,90,13674
100,QUEENS,BEACH 141 ST,,100,13675
100,QUEENS,S/W/C RBB 1360 ST,,100,13676
100,QUEENS,GOUVERNEUR AVE,,100,13677
45,BRONX,ST RAYMOND,,45,13678
10,MANHATTAN,WEST 42ND ST,,10,13679
46,BRONX,CROSS BRONX EXWY,MONROE AVE,46,13680
43,BRONX,WOOD AVE,,43,13681
73,BROOKLYN,I/O LIVIONIA,AMBOY,73,13682
81,BROOKLYN,CHANCEY ST,,81,13683
81,BROOKLYN,HULL ST,,81,13684
121,STATEN ISLAND,CAMBRIDGE AVE,,121,13685
121,STATEN ISLAND,MORNINGSTAR AVE,,121,13686
121,STATEN ISLAND,STEINWAY,NUME,121,13687
121,STATEN ISLAND,GRANITE AVE,RICHMOND TERR,121,13688
121,STATEN ISLAND,RICHMOND TER,,121,13689
121,STATEN ISLAND,MORNINGSTAR PL,,121,13690
121,STATEN ISLAND,KELLY BLVD,,121,13691
108,QUEENS,GANTRY STATE PARK,,108,13692
32,MANHATTAN,ST NICH,,32,13693
28,MANHATTAN,F/O 45,LENOX,28,13694
