Issuer Code,Issuer Precinct,Issuing Agency,Issuer Command
954406,103,P,0103
960845,107,P,0107
948080,107,P,0107
948084,107,P,0107
955729,107,P,0107
160468,3,P,0003
160688,3,P,0003
161207,3,P,0003
161278,1,K,0001
350,0,X,0000
956124,107,P,0107
960589,107,P,0107
960042,107,P,0107
927822,107,P,0107
954545,107,P,0107
936787,107,P,0107
958076,107,P,0107
940950,107,P,0107
959298,107,P,0107
962699,107,P,0107
962430,107,P,0107
962882,107,P,0107
962576,107,P,0107
905850,107,P,0107
962602,107,P,0107
962630,107,P,0107
962749,107,P,0107
962244,107,P,0107
962454,107,P,0107
962408,107,P,0107
962786,107,P,0107
959223,107,P,0107
959225,107,P,0107
959490,107,P,0107
941525,107,P,0107
901595,113,P,0113
953614,32,P,0032
951734,115,P,0115
938440,81,P,0081
935254,52,P,0052
936976,45,P,0045
957918,46,P,0046
956557,40,P,0040
960748,46,P,0046
955235,43,P,0043
953792,43,P,0043
961091,52,P,0052
937477,625,P,0625
337778,0,P,SICA
343463,110,P,T110
332946,0,P,IRS6
930235,33,P,0033
956008,33,P,0033
961235,33,P,0033
959864,33,P,0033
954692,33,P,0033
118,835,X,0835
118,835,U,0835
288,835,U,0835
565,835,X,0835
428,835,X,0835
729,835,X,0835
107,835,X,0835
946987,33,P,0033
938472,33,P,0033
943330,33,P,0033
961844,33,P,0033
938494,33,P,0033
960295,122,P,0122
960860,122,P,0122
960121,122,P,0122
951326,121,P,0121
945914,123,P,0123
931168,69,P,0069
926419,405,P,0405
947086,75,P,0075
956723,81,P,0081
954919,73,P,0073
942633,73,P,0073
959869,73,P,0073
939580,100,P,0100
949997,105,P,0105
926694,105,P,0105
957921,105,P,0105
962175,103,P,0103
951080,107,P,0107
926754,100,P,0100
957062,102,P,0102
917621,14,P,0014
919370,14,P,0014
943756,14,P,0014
525,835,X,O835
957371,77,P,0077
958391,73,P,0073
942497,73,P,0073
957718,73,P,0073
957718,75,P,0075
953718,73,P,0073
958283,73,P,0073
945125,77,P,0077
946751,75,P,0075
946391,75,P,0075
954106,84,P,0084
959235,81,P,0081
940930,81,P,0081
916918,81,P,0081
956432,81,P,0081
954165,121,P,0121
826957,0,S,BX07
583225,0,S,BX08
600144,982,X,0982
946524,32,P,0032
957619,23,P,0023
926432,26,P,0026
934341,163,P,0163
952930,108,P,0108
952146,108,P,0108
943826,108,P,0108
952863,108,P,0108
962721,108,P,0108
950125,6,P,0006
953165,34,P,0034
936407,34,P,0034
952436,26,P,0026
100185,976,H,0976
101412,976,X,0976
101126,2,P,0002
100895,2,P,0002
100386,0,P,HP02
100982,976,X,0976
100137,976,H,0976
101168,976,X,0976
100322,976,X,0976
101328,976,X,0976
934341,143,P,0143
921664,46,P,0046
962629,46,P,0046
961839,46,P,0046
959452,46,P,0046
960509,46,P,0046
960025,46,P,0046
953664,43,P,0043
956320,47,P,0047
959938,47,P,0047
939438,43,P,0043
959952,43,P,0043
941320,44,P,0044
957576,44,P,0044
927628,46,P,0046
961160,46,P,0046
956787,46,P,0046
961386,49,P,0049
954294,48,P,0048
959037,49,P,0049
951988,40,P,0040
961363,114,P,0114
937291,104,P,0104
951707,109,P,0109
940373,112,P,0112
959702,109,P,0109
947556,104,P,0104
959022,115,P,0115
958219,115,P,0115
954945,115,P,0115
942218,115,P,0115
954352,115,P,0115
955489,118,P,0118
949737,115,P,0115
932533,778,P,0778
959378,112,P,0112
596412,0,S,KN08
952723,860,P,0860
962020,0,P,TD01
962310,0,P,TD02
962310,0,P,TD01
959936,81,P,0081
959593,81,P,0081
954665,81,P,0081
955137,81,P,0081
960709,79,P,0079
955965,79,P,0079
925067,77,P,0077
960304,79,P,0079
957104,79,P,0079
940534,79,P,0079
955855,60,P,0060
956878,75,P,0075
954734,81,P,0081
961680,81,P,0081
101433,976,X,0976
100135,976,X,0976
101306,976,X,0976
101268,976,H,0976
100929,926,H,0926
0,0,C,0QCC
0,0,X,00F1
0,0,X,0KSC
0,0,X,0KCS
0,0,C,0KCC
935557,73,P,0073
955293,75,P,0075
959456,75,P,0075
944319,84,P,0084
901252,9,P,0009
930660,9,P,0009
956507,47,P,0047
955087,47,P,0047
956853,43,P,0043
932069,41,P,0041
958462,50,P,0050
956475,120,P,0120
931131,50,P,0050
940190,45,P,0045
954727,40,P,0040
936291,41,P,0041
961164,46,P,0046
956664,47,P,0047
950150,121,P,0121
953535,121,P,0121
953535,121,P,O121
957239,121,P,0121
955544,81,P,0081
955514,81,P,0081
916292,81,P,0081
941392,81,P,0081
959668,81,P,0081
925019,81,P,0081
948062,81,P,0081
956689,81,P,0081
957246,81,P,0081
960783,81,P,0081
949676,81,P,0081
943858,81,P,0081
953952,81,P,0081
958762,81,P,0081
960369,81,P,0081
959475,81,P,0081
937638,81,P,0081
953884,77,P,0077
954650,77,P,0077
958544,79,P,0079
958615,79,P,0079
956210,79,P,0079
939801,79,P,0079
961480,79,P,0079
960787,79,P,0079
959310,75,P,0075
959427,75,P,0075
921285,75,P,0075
958832,75,P,0075
949474,60,P,0060
950186,60,P,0060
946711,60,P,0060
945385,60,P,0060
961055,60,P,0060
958713,60,P,0060
947289,60,P,0060
960695,60,P,0060
951561,60,P,0060
960498,60,P,0060
938158,60,P,0060
953513,60,P,0060
901356,60,P,0060
955570,121,P,0121
951680,121,P,0121
947068,121,P,0121
959810,120,P,0120
962728,120,P,0120
934360,120,P,0120
943191,120,P,0120
955998,120,P,0120
931596,120,P,0120
960119,121,P,0121
960135,121,P,0121
960429,123,P,0123
960523,123,P,0123
959468,122,P,0122
957071,122,P,0122
948008,122,P,0122
957028,122,P,0122
943434,122,P,0122
955159,34,P,0034
920823,30,P,0030
960313,115,P,0115
949391,110,P,0110
905713,104,P,0104
949260,90,P,0090
944070,75,P,0075
915762,94,P,0094
943673,75,P,0075
957839,81,P,0081
959163,81,P,0081
953388,120,P,0120
962842,120,P,0120
959266,120,P,0120
953098,120,P,0120
944071,120,P,0120
958957,120,P,0120
941044,120,P,0120
959806,60,P,0060
947844,60,P,0060
961801,60,P,0060
955196,60,P,0060
948191,60,P,0060
960169,60,P,0060
939375,60,P,0060
956611,60,P,0060
960856,60,P,0060
959396,60,P,0060
961881,60,P,0060
961653,60,P,0060
958063,60,P,0060
958574,60,P,0060
958874,60,P,0060
958574,0,P,0000
958327,60,P,0060
958324,60,P,0060
928210,60,P,0060
958039,61,P,0061
962483,60,P,0060
962443,60,P,0060
959494,60,P,0060
961622,60,P,0060
954098,60,P,0060
962891,60,P,0060
962159,60,P,0060
961725,60,P,0060
954319,120,P,0120
948960,121,P,0121
948760,121,P,0121
952013,121,P,0121
921182,121,P,0121
942870,121,P,0121
949376,121,P,0121
925740,121,P,0121
925270,121,P,0121
925792,121,P,0121
944032,121,P,0121
944315,121,P,0121
963318,121,P,0121
925485,120,P,0120
955827,120,P,0120
939360,120,P,0120
957843,120,P,0120
961887,120,P,0120
956759,801,P,0801
946747,64,P,0064
946747,69,P,0069
952853,78,P,0078
949575,78,P,0078
961540,71,P,0071
959546,71,P,0071
955756,71,P,0071
958321,63,P,0063
940960,67,P,0067
959394,63,P,0063
952740,60,P,0060
957597,60,P,0060
958888,60,P,0060
956477,60,P,0060
954021,60,P,0060
953322,60,P,0060
958460,60,P,0060
927587,60,P,0060
961020,60,P,0060
959554,60,P,0060
950082,60,P,0060
955673,60,P,0060
960083,60,P,0060
901055,60,P,0060
953328,60,P,0060
960942,71,P,0071
960960,61,P,0061
947011,61,P,0061
961072,61,P,0061
958206,61,P,0061
942702,61,P,0061
959623,70,P,0070
959766,70,P,0070
956418,77,P,0077
958911,77,P,0077
948120,77,P,0077
960080,77,P,0077
937487,73,P,0073
954629,73,P,0073
951788,28,P,0028
958121,14,P,0014
955913,161,P,0161
952085,14,P,0014
958612,10,P,0010
957664,10,P,0010
949581,10,P,0010
962319,10,P,0010
956749,10,P,0010
960992,10,P,0010
957692,1,P,0001
939421,1,P,0001
936617,1,P,0001
947312,1,P,0001
952065,1,P,0001
947316,1,P,0001
950655,1,P,0001
902867,1,P,0001
962362,1,P,0001
960643,1,P,0001
954073,1,P,0001
933459,1,P,0001
928428,1,P,0001
925292,18,P,0018
934368,18,P,0018
954678,44,P,0044
955217,44,P,0044
960513,70,P,0070
955342,70,P,0070
961958,70,P,0070
952804,7,P,0007
956867,60,P,0060
930302,60,P,0060
957315,60,P,0060
958814,60,P,0060
958301,60,P,0060
961608,60,P,0060
951170,60,P,0060
451170,60,P,0060
959299,60,P,0060
962410,60,P,0060
962566,60,P,0060
961254,60,P,0060
959615,60,P,0060
962303,60,P,0060
962412,60,P,0060
962005,60,P,0060
962689,60,P,0060
955512,60,P,0060
952903,78,P,0078
923649,78,P,0078
948887,78,P,0078
959663,60,P,0060
959665,60,P,0060
962964,60,P,0060
962364,60,P,0060
960367,60,P,0060
459612,60,P,0060
959612,60,P,0060
959113,64,P,0064
934830,44,P,0044
956513,40,P,0040
935207,40,P,0040
959968,47,P,0047
955782,47,P,0047
958997,47,P,0047
959008,47,P,0047
955397,47,P,0047
955840,47,P,0047
959581,47,P,0047
959926,47,P,0047
960581,47,P,0047
960346,47,P,0047
957621,50,P,0050
959057,50,P,0050
959804,49,P,0049
938368,49,P,0049
953092,49,P,0049
943757,49,P,0049
959007,50,P,0050
948222,42,P,0042
956083,47,P,0047
958247,47,P,0047
957219,47,P,0047
960321,52,P,0052
955203,52,P,0052
959405,40,P,0040
954489,40,P,0040
952161,40,P,0040
955638,52,P,0052
951955,52,P,0052
961018,52,P,0052
943287,49,P,0049
942455,49,P,0049
962553,49,P,0049
962553,49,P,1049
962817,49,P,0049
962813,49,P,0049
959967,46,P,0046
0,0,P,0000
954612,60,P,0060
958791,60,P,0060
923892,60,P,0060
955519,60,P,0060
955574,10,P,0010
961694,60,P,0060
958750,60,P,0060
958753,60,P,0060
927584,60,P,0060
960728,66,P,0066
954434,66,P,0066
951681,78,P,0078
928683,78,P,0078
939756,78,P,0078
939756,79,P,0079
960116,78,P,0078
960728,78,P,0078
934979,78,P,0078
960615,78,P,0078
939461,78,P,0078
959461,78,P,0078
930907,78,P,0078
958430,70,P,0070
958432,78,P,0078
948962,78,P,0078
949751,78,P,0078
949251,78,P,0078
946557,78,P,0078
952297,46,P,0046
957828,46,P,0046
924448,46,P,0046
942180,43,P,0043
942182,43,P,0043
959347,43,P,0043
956502,43,P,0043
958502,43,P,0043
961732,44,P,0044
957615,44,P,0044
960046,44,P,0044
959528,52,P,0052
947211,52,P,0052
959752,52,P,0052
960622,52,P,0052
960626,52,P,0052
961949,42,P,0042
961964,42,P,0042
961867,42,P,0042
937988,42,P,0042
928029,42,P,0042
958228,42,P,0042
961980,48,P,0048
961774,48,P,0048
946611,41,P,0041
961053,41,P,0041
960707,44,P,0044
958885,41,P,0041
962088,40,P,0040
956419,40,P,0040
954151,43,P,0043
959438,43,P,0043
960149,43,P,0043
944221,43,P,0043
947449,43,P,0043
942457,43,P,0043
961611,44,P,0044
958843,44,P,0044
958506,45,P,0045
959988,45,P,0045
959921,45,P,0045
923841,42,P,0042
926714,45,P,0045
952678,42,P,0042
961613,42,P,0042
949418,42,P,0042
949546,42,P,0042
961972,42,P,0042
962904,42,P,0042
962384,47,P,0047
962023,42,P,0042
956184,165,P,0165
950881,78,P,0078
961140,78,P,0078
944938,78,P,0078
951253,78,P,0078
937905,60,P,0060
949900,68,P,0068
950678,68,P,0068
936434,68,P,0068
954831,68,P,0068
952864,68,P,0068
959275,68,P,0068
999275,68,P,0068
943970,68,P,0068
957391,76,P,0076
945132,76,P,0076
962181,76,P,0076
961690,76,P,0076
961889,76,P,0076
962516,76,P,0076
962644,76,P,0076
960746,76,P,0076
962784,76,P,0076
962697,76,P,0076
962078,76,P,0076
962519,76,P,0076
961669,76,P,0076
957959,76,P,0076
957372,76,P,0076
957565,76,P,0076
953568,76,P,0076
955069,76,P,0076
947228,76,P,0076
929783,76,P,0076
929703,76,P,0076
957317,76,P,0076
962464,801,P,0801
950398,76,P,0076
959217,69,P,0069
956296,42,P,0042
946132,43,P,0043
945936,43,P,0043
958924,49,P,0049
956486,49,P,0049
962172,49,P,0049
937682,49,P,0049
948427,49,P,0049
936672,45,P,0045
936672,49,P,0049
952476,49,P,0049
928829,46,P,0046
958010,52,P,0052
959603,52,P,0052
958000,49,P,0049
961913,49,P,0049
907136,49,P,0049
961898,49,P,0049
100457,976,X,0976
907502,49,P,0049
960788,69,P,0069
953778,67,P,0067
953778,57,P,0057
957731,67,P,0067
962481,67,P,0067
962451,67,P,0067
956771,67,P,0067
962237,67,P,0067
960037,67,P,0067
942486,67,P,0067
962486,67,P,0067
962986,67,P,0067
927085,67,P,0067
927078,67,P,0067
961705,67,P,0067
961705,0,P,NYPD
941118,67,P,0067
962183,67,P,0067
962185,67,P,0067
955557,67,P,0067
961287,67,P,0067
932117,67,P,0067
957876,67,P,0067
950276,67,P,0067
961035,67,P,0067
951710,67,P,0067
962317,67,P,0067
940415,67,P,0067
931427,49,P,0049
957623,49,P,0049
959881,72,P,0072
934865,72,P,0072
943856,77,P,0077
934557,72,P,0072
941214,72,P,0072
959682,72,P,0072
961688,72,P,0072
962033,72,P,0072
962044,72,P,0072
959792,72,P,0072
958532,72,P,0072
937826,72,P,0072
962414,72,P,0072
961464,72,P,0072
961764,72,P,0072
967464,72,P,0072
961466,72,P,0072
961964,72,P,0072
957342,72,P,0072
961319,72,P,0072
953500,72,P,0072
959732,72,P,0072
959552,72,P,0072
959704,72,P,0072
949890,72,P,0072
962246,72,P,0072
962198,72,P,0072
960188,72,P,0072
933568,72,P,0072
960738,72,P,0072
961601,67,P,0067
962616,67,P,0067
957518,67,P,0067
957599,67,P,0067
956685,67,P,0067
955582,67,P,0067
931964,67,P,0067
957271,67,P,0067
949265,67,P,0067
957766,67,P,0067
954991,67,P,0067
957128,69,P,0069
938967,69,P,0069
957611,69,P,0069
961361,69,P,0069
954048,72,P,0072
961370,72,P,0072
961621,72,P,0072
956735,72,P,0072
959960,72,P,0072
954460,72,P,0072
957989,72,P,0072
948316,72,P,0072
957622,729,P,0729
956824,72,P,0072
935065,69,P,0069
952576,72,P,0072
952876,72,P,0072
959744,72,P,0072
930568,72,P,0072
961017,72,P,0072
949984,72,P,0072
956582,72,P,0072
959448,72,P,0072
962098,72,P,0072
957312,79,P,0079
960967,79,P,0079
961920,79,P,0079
937895,88,P,0088
957206,88,P,0088
957206,88,P,O088
946243,88,P,0088
929698,88,P,0088
957996,88,P,0088
934530,88,P,0088
904385,88,P,0088
945563,72,P,0072
958781,60,P,0060
959858,72,P,0072
943493,72,P,0072
960807,72,P,0072
959827,72,P,0072
924061,72,P,0072
962129,72,P,0072
960624,72,P,0072
960621,72,P,0072
959777,72,P,0072
918369,406,P,0406
948746,0,P,0000
954139,401,P,0401
926685,405,P,0405
950625,9,P,0009
961485,9,P,0009
959808,9,P,0009
961528,9,P,0009
957381,9,P,0009
930919,9,P,0009
960302,9,P,0009
950105,9,P,0009
949911,9,P,0009
961696,9,P,0009
948150,62,P,0062
953754,62,P,0062
957563,62,P,0062
962322,62,P,0062
940303,62,P,0062
905791,62,P,0062
956987,62,P,0062
949059,62,P,0062
962860,62,P,0062
953596,62,P,0062
953591,62,P,0062
953596,63,P,0063
962862,62,P,0062
954713,88,P,0088
956474,88,P,0088
933702,88,P,0088
940681,88,P,0088
941574,88,P,0088
960315,88,P,0088
959783,88,P,0088
933499,75,P,0075
955408,75,P,0075
939715,75,P,0075
944395,75,P,0075
954613,75,P,0075
946469,75,P,0075
955128,75,P,0075
958890,75,P,0075
940186,75,P,0075
943673,35,P,0035
961437,75,P,0075
942811,75,P,0075
955573,75,P,0075
954464,75,P,0075
955331,75,P,0075
954531,75,P,0075
954784,75,P,0075
931213,75,P,0075
934005,75,P,0075
955010,75,P,0075
957184,75,P,0075
957154,75,P,0075
962443,75,P,0075
962445,75,P,0075
962890,75,P,0075
950978,83,P,0083
949643,83,P,0083
940961,83,P,0083
930679,83,P,0083
953840,83,P,0083
958465,83,P,0083
954012,83,P,0083
954375,77,P,0077
953905,77,P,0077
956438,77,P,0077
957509,73,P,0073
946497,62,P,0062
946499,62,P,0062
946492,62,P,0062
962238,62,P,0062
953705,62,P,0062
947209,62,P,0062
947757,62,P,0062
932804,62,P,0062
962468,62,P,0062
953828,62,P,0062
959229,62,P,0062
961040,62,P,0062
936994,62,P,0062
949964,62,P,0062
928684,62,P,0062
956237,62,P,0062
950237,62,P,0062
950118,62,P,0062
949692,62,P,0062
959169,62,P,0062
960287,62,P,0062
961002,62,P,0062
947843,62,P,0062
960926,68,P,0068
960481,68,P,0068
956804,68,P,0068
949657,68,P,0068
960131,68,P,0068
957149,62,P,0062
946202,62,P,0062
958772,62,P,0062
952207,10,P,0010
959079,10,P,0010
944556,0,P,001O
927857,73,P,0073
959875,73,P,0073
961675,73,P,0073
954777,73,P,0073
959572,88,P,0088
937675,88,P,0088
961866,88,P,0088
961849,88,P,0088
959384,83,P,0083
949907,83,P,0083
960745,83,P,0083
961444,83,P,0083
957549,83,P,0083
955045,83,P,0083
922346,83,P,0083
959364,83,P,0083
958910,33,P,0033
961476,28,P,0028
936498,28,P,0028
959465,28,P,0028
959289,25,P,0025
950203,28,P,0028
942655,28,P,0028
961369,28,P,0028
921114,28,P,0028
925592,28,P,0028
959107,28,P,0028
962002,28,P,0028
957141,28,P,0028
958097,28,P,0028
959706,28,P,0028
962294,28,P,0028
961402,28,P,0028
958430,28,P,0028
961071,34,P,0034
944556,10,P,0010
932941,10,P,0010
929158,10,P,0010
942778,10,P,0010
945958,10,P,0010
949112,10,P,0010
922907,13,P,0013
928575,13,P,0013
938837,6,P,0006
954335,6,P,0006
931286,6,P,0006
958900,13,P,0013
906322,13,P,0013
961834,6,P,0006
930631,6,P,0006
920611,6,P,0006
898135,6,P,0006
958370,6,P,0006
960780,5,P,0005
958631,5,P,0005
930468,5,P,0005
919478,5,P,0005
930468,6,P,0006
961481,5,P,0005
961487,5,P,0005
929885,5,P,0005
960865,5,P,0005
927089,5,P,0005
961374,32,P,0032
928350,32,P,0032
959035,32,P,0032
958723,39,P,0039
956734,32,P,0032
956739,32,P,0032
902389,32,P,0032
958941,32,P,0032
948458,19,P,0019
951296,23,P,0023
940908,7,P,0007
961349,7,P,0007
948235,7,P,0007
949488,7,P,0007
948255,7,P,0007
949485,7,P,0007
950980,6,P,0006
939669,1,P,0001
951431,5,P,0005
923393,5,P,0005
930603,5,P,0005
906985,14,P,0014
934099,161,P,0161
958171,10,P,0010
949422,13,P,0013
915517,14,P,0014
946559,14,P,0014
956968,1,P,0001
940003,1,P,0001
952068,1,P,0001
942070,1,P,0001
960041,1,P,0001
958168,1,P,0001
942722,1,P,0001
952793,6,P,0006
951217,6,P,0006
932729,6,P,0006
961525,9,P,0009
922564,26,P,0026
926762,30,P,0030
938155,25,P,0025
941508,30,P,0030
949737,24,P,0024
926395,24,P,0024
100408,985,X,0985
0,985,X,0985
932465,110,P,0110
953251,109,P,0109
963804,109,P,0109
932650,109,P,0109
955352,115,P,0115
960882,115,P,0115
960882,118,P,0118
959302,115,P,0115
955164,115,P,0115
962066,115,P,0115
961166,115,P,0115
945687,9,P,0009
925954,9,P,0009
958421,9,P,0009
956650,32,P,0032
954169,32,P,0032
946569,32,P,0032
962662,32,P,0032
962213,32,P,0032
935263,32,P,0032
947639,32,P,0032
941844,28,P,0028
956088,28,P,0028
960953,19,P,0019
939102,83,P,0083
957370,77,P,0077
958999,75,P,0075
932423,75,P,0075
957891,75,P,0075
959737,75,P,0075
949547,88,P,0088
944050,83,P,0083
944050,87,P,0087
958482,83,P,0083
902270,83,P,0083
947689,83,P,0083
986507,110,P,0110
952647,110,P,0110
952139,109,P,0109
956808,112,P,0112
960164,111,P,0111
957616,110,P,0110
953652,110,P,0110
935100,110,P,0110
949522,110,P,0110
962459,110,P,0110
947166,110,P,0110
947164,110,P,0110
961186,110,P,0110
950470,110,P,0110
928913,110,P,0110
960571,110,P,0110
960228,110,P,0110
959458,110,P,0110
959457,110,P,0110
951669,110,P,0110
935042,110,P,0110
961792,114,P,0114
960869,114,P,0114
951559,114,P,0114
961965,114,P,0114
928525,114,P,0114
961547,114,P,0114
960219,114,P,0114
952564,114,P,0114
937339,114,P,0114
948601,75,P,0075
939964,75,P,0075
959016,75,P,0075
929737,75,P,0075
942651,75,P,0075
940430,75,P,0075
950802,75,P,0075
955404,75,P,0075
955400,75,P,0075
944689,75,P,0075
950042,75,P,0075
959769,90,P,0090
962160,90,P,0090
961822,90,P,0090
961917,90,P,0090
962058,90,P,0090
950368,90,P,0090
962036,90,P,0090
957338,94,P,0094
955050,73,P,0073
949240,73,P,0073
949746,73,P,0073
927428,73,P,0073
946550,73,P,0073
960326,73,P,0073
959223,73,P,0073
962076,73,P,0073
936136,73,P,0073
956367,73,P,0073
960679,73,P,0073
957945,73,P,0073
955473,75,P,0075
955346,75,P,0075
927229,75,P,0075
0,75,P,0075
924216,75,P,0075
933653,528,P,0528
942444,61,P,0061
959880,84,P,0084
935644,84,P,0084
949325,94,P,0094
953832,77,P,0077
959227,77,P,0077
957357,114,P,0114
961957,114,P,0114
952998,114,P,0114
960370,114,P,0114
956482,114,P,0114
949278,114,P,0114
950702,114,P,0114
959536,109,P,0109
936229,107,P,0107
960591,109,P,0109
949439,110,P,0110
439721,110,P,0110
942963,110,P,0110
342963,110,P,T110
962285,110,P,0110
906991,110,P,0110
950108,110,P,0110
960779,110,P,0110
960612,110,P,0110
953121,110,P,0110
962234,110,P,0110
934909,110,P,0110
959890,110,P,0110
957291,110,P,0110
952873,110,P,0110
905261,114,P,0114
962004,114,P,0114
940757,114,P,0114
961514,114,P,0114
960893,114,P,0114
958710,110,P,0110
961596,77,P,0077
961915,77,P,0077
954572,77,P,0077
948579,77,P,0077
959677,84,P,0084
956120,84,P,0084
956120,84,P,O084
955024,75,P,0075
960278,75,P,0075
959721,75,P,0075
961736,75,P,0075
961788,75,P,0075
961785,75,P,0075
956963,77,P,0077
960479,77,P,0077
960419,77,P,0077
951889,84,P,0084
961721,84,P,0084
961934,84,P,0084
958808,84,P,0084
960253,90,P,0090
935421,90,P,0090
944815,81,P,0081
954370,81,P,0081
931364,81,P,0081
951595,81,P,0081
956773,81,P,0081
960847,81,P,0081
955161,81,P,0081
957164,79,P,0079
956571,79,P,0079
953633,79,P,0079
960217,79,P,0079
958530,88,P,0088
957320,77,P,0077
954774,77,P,0077
961329,77,P,0077
952705,77,P,0077
954957,77,P,0077
933175,77,P,0077
945235,77,P,0077
945059,72,P,0072
953942,77,P,0077
960068,77,P,0077
959219,110,P,0110
962340,110,P,0110
962295,110,P,0110
960890,110,P,0110
962228,110,P,0110
958242,110,P,0110
960898,110,P,0110
950478,110,P,0110
952669,110,P,0110
941213,110,P,0110
960808,115,P,0115
949171,115,P,0115
952499,115,P,0115
947754,110,P,0110
939012,110,P,0110
939018,110,P,0110
949686,110,P,0110
939728,110,P,0110
934787,110,P,0110
934783,110,P,0110
953926,110,P,0110
960059,110,P,0110
932888,110,P,0110
962805,110,P,0110
962623,110,P,0110
954087,110,P,0110
945042,110,P,0110
957341,112,P,0112
959216,112,P,0112
961245,112,P,0112
954526,112,P,0112
958685,115,P,0115
956700,115,P,0115
926417,115,P,0115
961316,115,P,0115
957719,115,P,0115
953980,77,P,0077
0,77,P,0077
958202,77,P,0077
955451,77,P,0077
948046,77,P,0077
932244,94,P,0094
941997,110,P,0110
955185,115,P,0115
960469,115,P,0115
961505,114,P,0114
0,109,P,0109
954499,109,P,0109
954999,109,P,0109
961419,109,P,0109
947938,114,P,0114
951692,104,P,0104
953571,110,P,0110
939333,110,P,0110
955250,115,P,0115
957478,110,P,0110
957472,110,P,0110
922956,34,P,0034
954884,32,P,0032
953738,32,P,0032
958486,32,P,0032
956770,30,P,0030
940624,105,P,0105
957508,105,P,0105
949452,105,P,0105
947871,103,P,0103
960895,103,P,0103
954646,103,P,0103
955717,103,P,0103
962479,103,P,0103
955853,103,P,0103
534197,0,S,KN08
905010,103,P,0103
918931,103,P,0103
456404,103,P,0103
961032,103,P,0103
957654,105,P,0105
960175,106,P,0106
953451,106,P,0106
962008,106,P,0106
960536,106,P,0106
949048,106,P,0106
956401,113,P,0113
924389,113,P,0113
961829,113,P,0113
958080,113,P,0113
962161,113,P,0113
956290,106,P,0106
958458,106,P,0106
959595,106,P,0106
958728,108,P,0108
958728,105,P,0105
957971,106,P,0106
949454,106,P,0106
943012,122,P,0122
950500,122,P,0122
955197,122,P,0122
957411,122,P,0122
950925,122,P,0122
930572,122,P,0122
960530,122,P,0122
962902,122,P,0122
962894,122,P,0122
941502,121,P,0121
950976,121,P,0121
949920,121,P,0121
950779,121,P,0121
948136,121,P,0121
